Node Number	Directional Deformation (m)
11393	0.
11480	0.
11404	0.
11405	0.
11406	0.
11394	0.
11411	0.
11436	0.
828	0.
808	0.
11390	0.
11459	0.
11424	0.
11403	0.
11477	0.
11387	0.
11388	0.
11389	0.
11395	0.
11412	0.
11437	0.
829	0.
807	0.
11489	0.
11458	0.
11422	0.
11402	0.
11492	0.
11379	0.
11382	0.
11378	0.
11486	0.
11375	0.
11478	0.
11493	0.
11473	0.
11438	0.
830	0.
806	0.
11457	0.
11490	0.
11476	0.
11377	0.
11495	0.
11401	0.
11376	0.
11385	0.
11421	0.
11381	0.
11380	0.
11384	0.
11396	0.
11413	0.
11439	0.
831	0.
805	0.
11456	0.
11392	0.
11474	0.
11386	0.
11491	0.
11383	0.
11391	0.
11397	0.
11479	0.
11440	0.
832	0.
804	0.
11455	0.
11475	0.
11398	0.
11494	0.
11399	0.
11481	0.
11400	0.
11408	0.
11409	0.
11416	0.
11441	0.
833	0.
803	0.
11418	0.
11454	0.
11487	0.
11488	0.
11415	0.
11417	0.
11482	0.
11431	0.
11420	0.
11419	0.
11442	0.
834	0.
802	0.
11432	0.
11483	0.
11445	0.
11444	0.
11443	0.
11446	0.
11447	0.
11450	0.
11449	0.
11448	0.
11451	0.
835	0.
801	0.
11452	0.
11453	0.
819	0.
820	0.
821	0.
822	0.
823	0.
799	0.
813	0.
814	0.
815	0.
816	0.
817	0.
818	0.
812	0.
2	0.
233	0.
234	0.
235	0.
236	0.
237	0.
238	0.
239	0.
14351	-8.7198e-010
14352	-1.0455e-009
14353	-1.1496e-009
14354	-1.2189e-009
14355	-1.2681e-009
14356	-1.3046e-009
14441	-5.4475e-010
109	1.3089e-010
14531	-4.4637e-009
14557	-4.7365e-009
14303	-4.9366e-009
14304	-5.0883e-009
14347	-3.4952e-009
14314	-4.0756e-009
14440	-2.5904e-009
108	-1.2008e-009
14255	-9.91e-009
14256	-1.0487e-008
14257	-1.0924e-008
14258	-1.1262e-008
107	-4.4792e-009
14439	-6.5405e-009
14346	-8.0468e-009
14299	-9.1284e-009
106	-9.9178e-009
14208	-1.9186e-008
14209	-1.9767e-008
14438	-1.2601e-008
14249	-1.7509e-008
14217	-1.8451e-008
14509	-1.4687e-008
14254	-1.6286e-008
105	-1.7629e-008
14437	-2.0886e-008
14345	-2.3517e-008
14298	-2.5621e-008
14248	-2.7296e-008
14203	-2.863e-008
14168	-2.9699e-008
14169	-3.0563e-008
104	-2.7675e-008
14436	-3.1456e-008
14344	-3.4597e-008
14297	-3.7183e-008
14247	-3.9301e-008
14167	-4.1034e-008
14161	-4.2455e-008
14134	-4.3624e-008
103	-4.0083e-008
14435	-4.4346e-008
14343	-4.7959e-008
14296	-5.0998e-008
14460	-5.3544e-008
14202	-5.567e-008
14160	-5.7446e-008
14123	-5.8933e-008
102	-5.4864e-008
14434	-5.9567e-008
14457	-6.3616e-008
14484	-6.708e-008
14493	-7.0031e-008
14201	-7.2538e-008
14554	-7.4665e-008
14096	-7.6471e-008
101	-7.2012e-008
14433	-7.7117e-008
14342	-8.1568e-008
14295	-8.5428e-008
14246	-8.8761e-008
14200	-9.1632e-008
14159	-9.41e-008
14122	-9.6221e-008
100	-9.1513e-008
14432	-9.6985e-008
14487	-1.0181e-007
14492	-1.0603e-007
14448	-1.0972e-007
14199	-1.1294e-007
14158	-1.1574e-007
14121	-1.1816e-007
99	-1.1335e-007
14431	-1.1915e-007
14555	-1.2431e-007
14294	-1.2888e-007
14245	-1.3291e-007
14198	-1.3645e-007
14157	-1.3955e-007
14120	-1.4228e-007
98	-1.3748e-007
14430	-1.4359e-007
14511	-1.4907e-007
14496	-1.5394e-007
14499	-1.5828e-007
14529	-1.6213e-007
14579	-1.6553e-007
14558	-1.6854e-007
97	-1.6389e-007
14429	-1.7028e-007
14491	-1.7604e-007
14293	-1.812e-007
14244	-1.8583e-007
14197	-1.8996e-007
14156	-1.9364e-007
14119	-1.9692e-007
96	-1.9254e-007
14428	-1.9918e-007
14507	-2.052e-007
14485	-2.1063e-007
14463	-2.1552e-007
14574	-2.1992e-007
14155	-2.2386e-007
14543	-2.2739e-007
95	-2.2339e-007
14427	-2.3026e-007
14512	-2.3651e-007
14292	-2.4218e-007
14243	-2.4732e-007
14196	-2.5196e-007
14154	-2.5615e-007
14118	-2.5992e-007
94	-2.564e-007
14426	-2.6347e-007
14504	-2.6994e-007
14447	-2.7583e-007
14505	-2.812e-007
14535	-2.8607e-007
14468	-2.9048e-007
14117	-2.9447e-007
14115	-3.3102e-007
93	-2.9154e-007
14425	-2.9879e-007
14341	-3.0545e-007
14291	-3.1155e-007
14242	-3.1712e-007
14195	-3.222e-007
14153	-3.2682e-007
14128	-3.6953e-007
92	-3.2876e-007
14424	-3.3617e-007
14520	-3.4301e-007
14525	-3.4929e-007
14471	-3.5504e-007
14454	-3.6032e-007
14152	-3.6513e-007
14151	-4.0996e-007
14166	-4.0538e-007
14192	-4.0039e-007
91	-3.6802e-007
14423	-3.7558e-007
14340	-3.8256e-007
14290	-3.8901e-007
14241	-3.9494e-007
14194	-4.4753e-007
14193	-4.5228e-007
14207	-4.4237e-007
90	-4.0927e-007
14422	-4.1696e-007
14568	-4.2408e-007
14444	-4.3068e-007
14589	-4.3676e-007
14239	-4.9154e-007
14238	-4.9644e-007
14240	-4.8623e-007
14253	-4.8047e-007
89	-4.5248e-007
14288	-4.7425e-007
14421	-4.6028e-007
14339	-4.6753e-007
14582	-5.3192e-007
14287	-5.3738e-007
14286	-5.4241e-007
14289	-5.2604e-007
88	-4.976e-007
14302	-5.1969e-007
14420	-5.055e-007
14483	-5.1285e-007
14446	-5.7942e-007
14336	-5.8499e-007
14467	-5.9016e-007
14337	-5.7341e-007
87	-5.4459e-007
14338	-5.6695e-007
14350	-5.6001e-007
14419	-5.5256e-007
14414	-6.2866e-007
14413	-6.3435e-007
14412	-6.3964e-007
14415	-6.2255e-007
86	-5.934e-007
14416	-6.1599e-007
14417	-6.0896e-007
14418	-6.0144e-007
74	-6.4399e-007
294	-6.5209e-007
295	-6.5967e-007
296	-6.6678e-007
297	-6.7342e-007
298	-6.7963e-007
299	-6.8542e-007
300	-6.9081e-007
240	0.
241	0.
242	0.
243	0.
244	0.
245	0.
246	0.
247	0.
248	0.
249	0.
250	0.
251	0.
252	0.
253	0.
254	0.
255	0.
256	0.
232	0.
14357	-1.3326e-009
14358	-1.3545e-009
14359	-1.3719e-009
14360	-1.386e-009
14361	-1.3974e-009
14362	-1.4068e-009
14363	-1.4146e-009
14364	-1.4211e-009
14365	-1.4265e-009
14366	-1.431e-009
14367	-1.4348e-009
14368	-1.438e-009
14369	-1.4407e-009
14370	-1.4429e-009
14371	-1.4448e-009
14372	-1.4464e-009
14373	-1.4477e-009
341	-1.4488e-009
14560	-5.2061e-009
14305	-5.2993e-009
14552	-5.3742e-009
14306	-5.4351e-009
14538	-5.4851e-009
14307	-5.5265e-009
14308	-5.561e-009
14309	-5.5898e-009
14310	-5.6141e-009
14311	-5.6345e-009
14527	-5.6518e-009
14312	-5.6665e-009
14547	-5.6789e-009
14313	-5.6895e-009
14374	-5.7126e-009
14315	-5.6985e-009
14348	-5.7061e-009
340	-5.7181e-009
14476	-1.2707e-008
14375	-1.2723e-008
339	-1.2737e-008
14587	-1.1529e-008
14259	-1.1743e-008
14580	-1.1916e-008
14260	-1.2058e-008
14544	-1.2175e-008
14261	-1.2273e-008
14502	-1.2354e-008
14262	-1.2423e-008
14263	-1.2481e-008
14264	-1.2531e-008
14590	-1.2573e-008
14265	-1.2609e-008
14575	-1.2639e-008
14267	-1.2665e-008
14300	-1.2688e-008
14316	-2.2378e-008
14376	-2.241e-008
14266	-2.2341e-008
338	-2.2438e-008
14250	-2.2298e-008
14530	-2.0233e-008
14210	-2.061e-008
14549	-2.092e-008
14211	-2.1175e-008
14517	-2.1388e-008
14212	-2.1567e-008
14539	-2.1717e-008
14213	-2.1844e-008
14214	-2.1952e-008
14215	-2.2044e-008
14488	-2.2123e-008
14216	-2.2191e-008
14218	-2.2248e-008
14588	-3.4519e-008
14451	-3.459e-008
14317	-3.4652e-008
14377	-3.4705e-008
337	-3.4751e-008
14204	-3.4437e-008
14481	-3.1266e-008
14170	-3.1844e-008
14498	-3.2322e-008
14171	-3.2721e-008
14564	-3.3056e-008
14172	-3.3338e-008
14578	-3.3577e-008
14173	-3.3781e-008
14570	-3.3955e-008
14174	-3.4104e-008
14510	-3.4232e-008
14176	-3.4342e-008
14219	-4.9261e-008
14268	-4.9368e-008
14318	-4.9462e-008
14378	-4.9543e-008
336	-4.9614e-008
14175	-4.9138e-008
14162	-4.8996e-008
14135	-4.8832e-008
14462	-4.4592e-008
14129	-4.5397e-008
14536	-4.607e-008
14569	-4.6637e-008
14591	-4.7116e-008
14130	-4.7523e-008
14474	-4.787e-008
14131	-4.8167e-008
14132	-4.8422e-008
14133	-4.8642e-008
14477	-6.6088e-008
14473	-6.6287e-008
14518	-6.646e-008
14269	-6.6612e-008
14500	-6.6744e-008
14379	-6.686e-008
335	-6.6961e-008
14124	-6.586e-008
14566	-6.018e-008
14097	-6.123e-008
14533	-6.2119e-008
14098	-6.2873e-008
14562	-6.3515e-008
14099	-6.4065e-008
14521	-6.4537e-008
14100	-6.4943e-008
14561	-6.5293e-008
14102	-6.5597e-008
477	0.
479	0.
480	0.
481	0.
482	0.
483	0.
484	0.
485	0.
486	0.
487	0.
488	0.
489	0.
490	0.
491	0.
492	0.
493	0.
494	0.
495	0.
496	0.
497	0.
498	0.
499	0.
500	0.
501	0.
502	0.
478	0.
12730	-1.4533e-009
12731	-1.4533e-009
12732	-1.4533e-009
12733	-1.4533e-009
12734	-1.4533e-009
12735	-1.4533e-009
12736	-1.4533e-009
12737	-1.4534e-009
12738	-1.4534e-009
12739	-1.4534e-009
12740	-1.4534e-009
12741	-1.4533e-009
12742	-1.4533e-009
12743	-1.4533e-009
12744	-1.4532e-009
12745	-1.453e-009
12746	-1.4529e-009
12747	-1.4527e-009
12748	-1.4524e-009
12749	-1.4521e-009
12750	-1.4517e-009
12751	-1.4511e-009
12752	-1.4505e-009
12753	-1.4498e-009
624	-1.4533e-009
600	-1.4488e-009
12867	-5.7454e-009
12645	-5.7454e-009
12646	-5.7453e-009
12647	-5.7453e-009
12817	-5.7452e-009
12648	-5.7451e-009
12649	-5.7449e-009
12650	-5.7447e-009
12651	-5.7444e-009
12652	-5.744e-009
12653	-5.7436e-009
12654	-5.743e-009
12866	-5.7423e-009
12655	-5.7413e-009
12656	-5.7402e-009
12861	-5.7389e-009
12800	-5.7372e-009
12872	-5.7353e-009
12657	-5.7329e-009
12658	-5.7301e-009
12729	-5.7454e-009
12662	-5.7454e-009
623	-5.7454e-009
12659	-5.7268e-009
12663	-5.7228e-009
599	-5.7181e-009
622	-1.2814e-008
12728	-1.2814e-008
12895	-1.2813e-008
12597	-1.2813e-008
12815	-1.2813e-008
12598	-1.2812e-008
12599	-1.2811e-008
12600	-1.281e-008
12896	-1.2809e-008
12601	-1.2808e-008
12602	-1.2807e-008
12603	-1.2805e-008
12900	-1.2802e-008
12604	-1.28e-008
12605	-1.2796e-008
12606	-1.2792e-008
12897	-1.2788e-008
12607	-1.2782e-008
12844	-1.2749e-008
12644	-1.2814e-008
12611	-1.2814e-008
12595	-1.2814e-008
598	-1.2737e-008
12564	-1.2776e-008
12608	-1.2769e-008
12621	-1.276e-008
621	-2.2597e-008
12840	-2.2499e-008
12785	-2.2482e-008
12664	-2.2461e-008
12727	-2.2597e-008
12873	-2.2597e-008
12596	-2.2596e-008
597	-2.2438e-008
12563	-2.2596e-008
12550	-2.2595e-008
12551	-2.2594e-008
12870	-2.2593e-008
12552	-2.2592e-008
12858	-2.259e-008
12553	-2.2588e-008
12554	-2.2585e-008
12555	-2.2582e-008
12796	-2.2579e-008
12556	-2.2574e-008
12758	-2.2569e-008
12557	-2.2563e-008
12766	-2.2556e-008
12558	-2.2548e-008
12802	-2.2539e-008
12559	-2.2527e-008
12560	-2.2514e-008
620	-3.5033e-008
12903	-3.4856e-008
12612	-3.4826e-008
12665	-3.4792e-008
596	-3.4751e-008
12726	-3.5033e-008
12786	-3.5033e-008
12837	-3.5032e-008
12525	-3.4883e-008
12549	-3.5031e-008
12512	-3.4905e-008
12806	-3.5029e-008
12501	-3.5027e-008
12807	-3.5025e-008
12503	-3.5022e-008
12880	-3.5019e-008
12504	-3.5015e-008
12505	-3.501e-008
12506	-3.5004e-008
12507	-3.4997e-008
12508	-3.4989e-008
12509	-3.498e-008
12510	-3.4969e-008
12894	-3.4956e-008
12511	-3.4942e-008
12478	-3.4925e-008
619	-5.0062e-008
12773	-4.9852e-008
12820	-4.9817e-008
12832	-4.9776e-008
12852	-4.9729e-008
12666	-4.9675e-008
595	-4.9614e-008
12725	-5.0062e-008
12889	-5.0061e-008
12594	-5.006e-008
12548	-5.0058e-008
12502	-5.0055e-008
12474	-4.9883e-008
12477	-5.0052e-008
12776	-5.0047e-008
12465	-5.0042e-008
12761	-5.0036e-008
12466	-5.0029e-008
12757	-5.0021e-008
12467	-5.0011e-008
12468	-5.e-008
12469	-4.9987e-008
12470	-4.9972e-008
12471	-4.9954e-008
12472	-4.9934e-008
12473	-4.991e-008
618	-6.7624e-008
12479	-6.7306e-008
12515	-6.7254e-008
12565	-6.7195e-008
12613	-6.7127e-008
12667	-6.7049e-008
594	-6.6961e-008
12724	-6.7623e-008
12448	-6.7352e-008
12765	-6.7622e-008
12824	-6.762e-008
12829	-6.7617e-008
12797	-6.7612e-008
12464	-6.7607e-008
12438	-6.7392e-008
12441	-6.76e-008
12408	-6.7427e-008
12429	-6.7592e-008
12891	-6.7583e-008
12431	-6.7572e-008
12432	-6.7559e-008
12433	-6.7544e-008
12434	-6.7527e-008
12435	-6.7507e-008
12436	-6.7483e-008
12437	-6.7457e-008
819	0.
820	0.
821	0.
822	0.
823	0.
799	0.
813	0.
814	0.
815	0.
816	0.
817	0.
818	0.
812	0.
11304	-2.0716e-010
11305	-1.7336e-010
11306	-9.2984e-011
11307	5.3077e-011
11308	2.971e-010
884	6.398e-010
11303	-2.0257e-010
11298	3.0464e-010
11299	1.7706e-010
11300	2.9052e-011
11301	-8.5596e-011
11302	-1.6224e-010
871	1.3089e-010
11243	5.2169e-010
11240	-1.5025e-010
885	1.4011e-009
11238	-1.0677e-009
11328	-9.1121e-010
11239	-6.1673e-010
11340	-1.1089e-009
11327	-9.0273e-010
11237	-1.0494e-009
11242	-4.855e-010
11235	-6.9279e-010
11297	-4.7873e-010
870	-1.2008e-009
11244	1.6282e-010
11219	-1.0211e-009
886	1.6592e-009
11205	-1.9007e-009
11204	-2.8793e-009
11170	-2.5071e-009
11369	-3.0537e-009
11318	-2.956e-009
11203	-3.0651e-009
869	-4.4792e-009
11296	-3.1064e-009
11236	-2.7449e-009
11208	-2.7994e-009
11171	-4.2901e-009
11311	-2.9372e-009
11245	-1.1927e-009
887	9.5829e-010
11166	-5.2836e-009
11165	-5.9618e-009
868	-9.9178e-009
11324	-6.3745e-009
11295	-7.8939e-009
11169	-6.6581e-009
11163	-6.5803e-009
11310	-7.0235e-009
11202	-6.7339e-009
11172	-8.1028e-009
11363	-6.2295e-009
11246	-3.8902e-009
888	-1.0636e-009
11149	-9.548e-009
11139	-1.0617e-008
867	-1.7629e-008
11294	-1.4981e-008
11364	-1.3535e-008
11201	-1.2771e-008
11164	-1.231e-008
11142	-1.19e-008
11122	-1.1373e-008
11123	-1.7102e-008
11143	-1.5568e-008
11173	-1.3615e-008
11349	-1.1181e-008
11247	-8.2221e-009
889	-4.7082e-009
11118	-1.8296e-008
866	-2.7675e-008
11293	-2.4436e-008
11348	-2.239e-008
11200	-2.1071e-008
11329	-2.0115e-008
11121	-1.9254e-008
11124	-2.5626e-008
11144	-2.3564e-008
11174	-2.1056e-008
11209	-1.8031e-008
11248	-1.4434e-008
890	-1.0228e-008
865	-4.0083e-008
11292	-3.6291e-008
11234	-3.3643e-008
11199	-3.1727e-008
11162	-3.0205e-008
11313	-2.8809e-008
11117	-2.7334e-008
11125	-3.6346e-008
11337	-3.371e-008
11175	-3.0612e-008
11355	-2.6972e-008
11249	-2.2727e-008
891	-1.7831e-008
864	-5.4864e-008
11291	-5.0556e-008
11356	-4.7319e-008
11373	-4.4791e-008
11350	-4.2662e-008
11343	-4.0675e-008
11309	-3.8625e-008
11126	-4.938e-008
11145	-4.6138e-008
11176	-4.2427e-008
11210	-3.8159e-008
11250	-3.3264e-008
892	-2.7686e-008
863	-7.2012e-008
11290	-6.7227e-008
11233	-6.3422e-008
11198	-6.0284e-008
11161	-5.7532e-008
11138	-5.4926e-008
11116	-5.2264e-008
11352	-6.4805e-008
11366	-6.0941e-008
11354	-5.6607e-008
11335	-5.1708e-008
11251	-4.6167e-008
893	-3.9922e-008
862	-9.1513e-008
11289	-8.6286e-008
11365	-8.1943e-008
11360	-7.821e-008
11160	-7.4837e-008
11353	-7.1602e-008
11338	-6.8312e-008
11127	-8.267e-008
11146	-7.8183e-008
11177	-7.3227e-008
11211	-6.7703e-008
11252	-6.1529e-008
894	-5.4637e-008
861	-1.1335e-007
11288	-1.0771e-007
11316	-1.0286e-007
11197	-9.8559e-008
11159	-9.4579e-008
11137	-9.0721e-008
11115	-8.6804e-008
11312	-1.03e-007
11333	-9.7901e-008
11361	-9.2332e-008
11326	-8.6198e-008
11253	-7.9411e-008
895	-7.1899e-008
860	-1.3748e-007
11287	-1.3148e-007
11232	-1.2616e-007
11330	-1.2131e-007
11320	-1.1675e-007
11136	-1.1229e-007
11315	-1.0775e-007
11128	-1.2581e-007
11347	-1.2011e-007
11178	-1.1395e-007
11212	-1.0722e-007
11254	-9.9849e-008
896	-9.1749e-008
859	-1.6389e-007
11286	-1.5755e-007
11231	-1.5179e-007
11196	-1.4644e-007
11158	-1.4132e-007
11135	-1.3628e-007
11114	-1.3116e-007
11321	-1.5107e-007
11332	-1.4481e-007
11372	-1.3808e-007
11213	-1.3079e-007
11255	-1.2286e-007
897	-1.1421e-007
858	-1.9254e-007
11285	-1.8589e-007
11230	-1.7973e-007
11371	-1.7391e-007
11336	-1.6827e-007
11344	-1.6268e-007
11323	-1.5699e-007
11129	-1.7878e-007
11351	-1.7198e-007
11179	-1.6471e-007
11214	-1.569e-007
11256	-1.4844e-007
898	-1.3927e-007
857	-2.2339e-007
11284	-2.1646e-007
11229	-2.0993e-007
11195	-2.0368e-007
11157	-1.9756e-007
11134	-1.9146e-007
11374	-1.8524e-007
11130	-2.089e-007
11314	-2.0159e-007
11180	-1.9383e-007
11341	-1.8552e-007
11257	-1.7658e-007
899	-1.6693e-007
856	-2.564e-007
11283	-2.4922e-007
11342	-2.4236e-007
11346	-2.3571e-007
11319	-2.2916e-007
11367	-2.2258e-007
11113	-2.1587e-007
11131	-2.414e-007
11147	-2.3362e-007
11181	-2.2539e-007
11215	-2.1662e-007
11258	-2.0723e-007
900	-1.9715e-007
855	-2.9154e-007
11282	-2.8414e-007
11345	-2.7698e-007
11194	-2.6997e-007
11156	-2.6301e-007
11133	-2.5599e-007
11112	-2.4882e-007
11331	-2.7622e-007
11358	-2.6801e-007
11370	-2.5936e-007
11359	-2.5017e-007
11259	-2.4038e-007
901	-2.299e-007
854	-3.2876e-007
11281	-3.2116e-007
11339	-3.1373e-007
11193	-3.0639e-007
11334	-2.9907e-007
11357	-2.9166e-007
11317	-2.8407e-007
11132	-3.1333e-007
11148	-3.0473e-007
11182	-2.9568e-007
11216	-2.8612e-007
11260	-2.7596e-007
902	-2.6513e-007
11111	-3.2157e-007
853	-3.6802e-007
11120	-3.2953e-007
11280	-3.6024e-007
11228	-3.5257e-007
11192	-3.4495e-007
11155	-3.3729e-007
11140	-3.5266e-007
11150	-3.4371e-007
11184	-3.3432e-007
11217	-3.2442e-007
11261	-3.1393e-007
903	-3.0278e-007
11119	-3.6125e-007
11141	-3.6955e-007
852	-4.0927e-007
11279	-4.0134e-007
11227	-3.9346e-007
11191	-3.8558e-007
11154	-3.7763e-007
11152	-4.0307e-007
11151	-3.9417e-007
11167	-3.8491e-007
11185	-3.7521e-007
11218	-3.65e-007
11262	-3.5423e-007
904	-3.4281e-007
11153	-4.1167e-007
11168	-4.2004e-007
851	-4.5248e-007
11188	-4.2825e-007
11278	-4.4442e-007
11226	-4.3636e-007
11189	-4.5584e-007
11187	-4.4698e-007
11186	-4.3781e-007
11183	-4.2827e-007
11206	-4.183e-007
11220	-4.0783e-007
11263	-3.968e-007
905	-3.8515e-007
11190	-4.6446e-007
850	-4.976e-007
11207	-4.729e-007
11277	-4.8943e-007
11322	-4.8121e-007
906	-4.2973e-007
11264	-4.4158e-007
11362	-5.0202e-007
11223	-4.9292e-007
11222	-4.8351e-007
11221	-4.7373e-007
11325	-4.6352e-007
11241	-4.5283e-007
11224	-5.1085e-007
849	-5.4459e-007
11225	-5.1949e-007
11368	-5.2796e-007
11276	-5.3632e-007
907	-4.765e-007
11271	-5.5013e-007
11270	-5.4084e-007
11269	-5.3123e-007
11268	-5.2124e-007
11267	-5.1083e-007
11266	-4.9994e-007
11265	-4.8851e-007
11272	-5.5916e-007
848	-5.934e-007
11273	-5.6796e-007
11274	-5.7658e-007
11275	-5.8505e-007
847	-6.4399e-007
873	-6.3558e-007
874	-6.2701e-007
875	-6.1827e-007
876	-6.0933e-007
877	-6.0015e-007
878	-5.9068e-007
879	-5.809e-007
880	-5.7074e-007
881	-5.6016e-007
882	-5.491e-007
883	-5.3753e-007
872	-5.2538e-007
148	-2.3653e-006
392	-2.3722e-006
393	-2.3789e-006
394	-2.3853e-006
395	-2.3915e-006
396	-2.3975e-006
397	-2.4033e-006
398	-2.4088e-006
13842	-2.4547e-006
13846	-2.4797e-006
13847	-2.4854e-006
13848	-2.4909e-006
13843	-2.4613e-006
13844	-2.4676e-006
13845	-2.4738e-006
172	-2.4479e-006
13994	-2.5507e-006
13763	-2.5568e-006
13979	-2.5626e-006
13764	-2.5683e-006
13930	-2.5737e-006
13773	-2.5444e-006
13841	-2.538e-006
171	-2.5313e-006
14004	-2.6462e-006
13711	-2.6518e-006
14010	-2.6572e-006
13708	-2.6405e-006
13724	-2.6345e-006
13762	-2.6283e-006
13840	-2.6219e-006
170	-2.6153e-006
13913	-2.7306e-006
13656	-2.7361e-006
13944	-2.7414e-006
13668	-2.7248e-006
169	-2.7001e-006
13839	-2.7066e-006
13761	-2.7128e-006
13710	-2.7189e-006
13922	-2.8262e-006
168	-2.7855e-006
13611	-2.821e-006
13622	-2.8155e-006
13838	-2.7918e-006
13760	-2.798e-006
13655	-2.8099e-006
13709	-2.804e-006
167	-2.8715e-006
13837	-2.8778e-006
13759	-2.8839e-006
13707	-2.8898e-006
13654	-2.8955e-006
13612	-2.9011e-006
13896	-2.9117e-006
13581	-2.9065e-006
166	-2.9581e-006
13836	-2.9643e-006
13970	-2.9703e-006
14002	-2.9761e-006
13968	-2.9818e-006
13925	-2.9873e-006
13570	-2.9926e-006
13949	-2.9977e-006
165	-3.0453e-006
13835	-3.0514e-006
13758	-3.0573e-006
13706	-3.063e-006
13653	-3.0686e-006
13610	-3.074e-006
13569	-3.0792e-006
13950	-3.0843e-006
164	-3.133e-006
13834	-3.139e-006
13976	-3.1448e-006
13993	-3.1504e-006
13888	-3.1559e-006
13609	-3.1613e-006
13568	-3.1665e-006
13541	-3.1715e-006
163	-3.2213e-006
13833	-3.2271e-006
13910	-3.2328e-006
13705	-3.2384e-006
13652	-3.2438e-006
13608	-3.2491e-006
13567	-3.2542e-006
13539	-3.2592e-006
162	-3.31e-006
13832	-3.3158e-006
13980	-3.3214e-006
14007	-3.3268e-006
13987	-3.3322e-006
13961	-3.3374e-006
13965	-3.3424e-006
13933	-3.3473e-006
161	-3.3992e-006
13831	-3.4049e-006
13757	-3.4104e-006
13704	-3.4158e-006
13651	-3.421e-006
13607	-3.4261e-006
13566	-3.4311e-006
13538	-3.4359e-006
160	-3.4889e-006
13830	-3.4944e-006
13756	-3.4998e-006
13703	-3.5051e-006
13650	-3.5103e-006
13606	-3.5153e-006
13565	-3.5202e-006
13537	-3.525e-006
159	-3.5789e-006
13829	-3.5844e-006
13755	-3.5897e-006
13702	-3.5949e-006
13649	-3.6e-006
13605	-3.6049e-006
13564	-3.6098e-006
13536	-3.6145e-006
158	-3.6694e-006
13828	-3.6747e-006
13951	-3.6799e-006
13895	-3.6851e-006
13943	-3.6901e-006
13969	-3.6949e-006
13563	-3.6997e-006
14014	-3.7043e-006
157	-3.7602e-006
13827	-3.7654e-006
13754	-3.7706e-006
13701	-3.7756e-006
13648	-3.7805e-006
13604	-3.7853e-006
13562	-3.79e-006
13535	-3.7946e-006
156	-3.8514e-006
13826	-3.8565e-006
13941	-3.8616e-006
13945	-3.8665e-006
13927	-3.8713e-006
13997	-3.8761e-006
13967	-3.8807e-006
13955	-3.8852e-006
13546	-3.9762e-006
13560	-3.9717e-006
155	-3.9429e-006
13825	-3.9479e-006
13975	-3.9529e-006
13700	-3.9577e-006
13647	-3.9625e-006
13603	-3.9672e-006
13561	-4.0674e-006
13580	-4.063e-006
154	-4.0347e-006
13824	-4.0396e-006
13996	-4.0445e-006
13699	-4.0493e-006
13871	-4.054e-006
13602	-4.0585e-006
13600	-4.159e-006
13601	-4.1546e-006
13621	-4.1502e-006
13644	-4.1457e-006
153	-4.1268e-006
13823	-4.1316e-006
13753	-4.1364e-006
13698	-4.1411e-006
13646	-4.2422e-006
13645	-4.2465e-006
13643	-4.2508e-006
13667	-4.2377e-006
152	-4.2191e-006
13822	-4.2239e-006
13923	-4.2286e-006
13880	-4.2332e-006
13696	-4.3344e-006
13935	-4.3387e-006
13695	-4.3429e-006
13697	-4.33e-006
13723	-4.3256e-006
13751	-4.321e-006
151	-4.3118e-006
13821	-4.3164e-006
13750	-4.4269e-006
13978	-4.4311e-006
13749	-4.4352e-006
13914	-4.4226e-006
13752	-4.4182e-006
150	-4.4046e-006
13890	-4.4137e-006
13820	-4.4092e-006
13815	-4.5195e-006
13814	-4.5237e-006
13813	-4.5278e-006
13816	-4.5153e-006
13817	-4.511e-006
149	-4.4976e-006
13818	-4.5066e-006
13819	-4.5022e-006
136	-4.5909e-006
343	-4.5953e-006
344	-4.5997e-006
345	-4.604e-006
346	-4.6083e-006
347	-4.6124e-006
348	-4.6165e-006
349	-4.6206e-006
909	-2.3653e-006
971	-2.3582e-006
972	-2.3508e-006
973	-2.3431e-006
974	-2.3353e-006
975	-2.3271e-006
976	-2.3188e-006
977	-2.3102e-006
978	-2.3013e-006
979	-2.2922e-006
980	-2.2829e-006
981	-2.2734e-006
946	-2.2636e-006
11017	-2.3575e-006
947	-2.3479e-006
11016	-2.3669e-006
11015	-2.376e-006
11014	-2.3849e-006
11013	-2.3936e-006
11012	-2.4021e-006
11011	-2.4103e-006
11010	-2.4183e-006
11008	-2.4336e-006
11009	-2.4261e-006
11007	-2.4409e-006
933	-2.4479e-006
11018	-2.4424e-006
948	-2.433e-006
10975	-2.4516e-006
10962	-2.4606e-006
10961	-2.4693e-006
10960	-2.4778e-006
10959	-2.4862e-006
10958	-2.4943e-006
11101	-2.5098e-006
10957	-2.5021e-006
10974	-2.5172e-006
11006	-2.5243e-006
932	-2.5313e-006
11053	-2.537e-006
11019	-2.528e-006
949	-2.5188e-006
10937	-2.5458e-006
10926	-2.5544e-006
11074	-2.5628e-006
10924	-2.571e-006
10923	-2.5789e-006
10921	-2.5867e-006
10936	-2.5942e-006
10956	-2.6015e-006
11005	-2.6085e-006
931	-2.6153e-006
10963	-2.6231e-006
11020	-2.6143e-006
950	-2.6052e-006
10925	-2.6318e-006
10906	-2.6402e-006
10894	-2.6484e-006
10892	-2.6643e-006
10893	-2.6565e-006
930	-2.7001e-006
10905	-2.6719e-006
